config,detector,transform,kind,gamma,nu,n_train,tau_b_beta,tau_u_quantile,tau_m_objective,seed,balanced_accuracy,f1_weighted,f1_macro,benign_fpr,attack_detection_rate,tau_b,tau_m,tau_u,detector_fit_s,detector_infer_s
incumbent|F2|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F2,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00015243663101561217,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F2|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F2,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00015243663101561217,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F2|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F2,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00015243663101561217,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F2|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F2,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00015243663101561217,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F2|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F2,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00015243663101561217,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F2|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F2,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00015243663101561217,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.95|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.95,f1,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016526342207969177,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.95|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.95,f1_weighted,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016526342207969177,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016526342207969177,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016526342207969177,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016526342207969177,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016526342207969177,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016526342207969177,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F3|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F3,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016526342207969177,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.95|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.95,f1,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016526342207969177,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.95|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.95,f1_weighted,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016526342207969177,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016526342207969177,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016526342207969177,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016526342207969177,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016526342207969177,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016526342207969177,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F4|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F4,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016526342207969177,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.95|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.95,f1,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.95|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.95,f1_weighted,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F5|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F5,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.95|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.95,f1,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.95|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.95,f1_weighted,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F6|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F6,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.95|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.95,f1,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.95|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.95,f1_weighted,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F7|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F7,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.95|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.95,f1,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.95|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.95,f1_weighted,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016556386021258262,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016556386021258262,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016556386021258262,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F8|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F8,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016556386021258262,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.95|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.95,f1,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016752185464758126,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.95|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.95,f1_weighted,0,0.8904471238883721,0.9665279292326804,0.698445647642278,0.05797950832539691,0.9072847682119205,-0.00016752185464758126,1.0,-0.00010705924204188681,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.975|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.975,f1,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016752185464758126,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.975|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.975,f1_weighted,0,0.8946141830156096,0.9793420906200476,0.7003051711554046,0.03297715356197214,0.8980132450331125,-0.00016752185464758126,1.0,-2.8458117906733616e-05,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.99|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.99,f1,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016752185464758126,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.99|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.99,f1_weighted,0,0.8971137207842707,0.9868488812503898,0.7013945170176317,0.017979926950005755,0.8894039735099337,-0.00016752185464758126,1.0,0.00015208560949737742,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.995|f1,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.995,f1,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016752185464758126,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
incumbent|F9|q0.995|f1_weighted,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F9,0.995,f1_weighted,0,0.897947481463559,0.9893394953337836,0.701755941796842,0.012977362874276564,0.8880794701986755,-0.00016752185464758126,1.0,0.0002475786788359381,0.14681229999405332,0.3947109000000637
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.95|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.95,f1,0,0.8904506124267791,0.9665183000256832,0.6984442503025472,0.05795857709495453,0.904635761589404,-0.0009051578762540604,1.0,-0.0008919859977753811,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.95|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.95,f1_weighted,0,0.8904506124267791,0.9665183000256832,0.6984442503025472,0.05795857709495453,0.904635761589404,-0.0009051578762540604,1.0,-0.0008919859977753811,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.975|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.975,f1,0,0.8946176715540166,0.9793321756988503,0.700303732354336,0.03295622233152976,0.895364238410596,-0.0009051578762540604,1.0,-0.0008602564047183025,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.975|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.975,f1_weighted,0,0.8946176715540166,0.9793321756988503,0.700303732354336,0.03295622233152976,0.895364238410596,-0.0009051578762540604,1.0,-0.0008602564047183025,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.99|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.99,f1,0,0.8971172093226777,0.9868542296593057,0.7013952931505237,0.017958995719563376,0.8887417218543047,-0.0009051578762540604,1.0,-0.0007962123467869613,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.99|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.99,f1_weighted,0,0.8971172093226777,0.9868542296593057,0.7013952931505237,0.017958995719563376,0.8887417218543047,-0.0009051578762540604,1.0,-0.0007962123467869613,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.995|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.995,f1,0,0.897947481463559,0.9893343533390478,0.7017551956176871,0.012977362874276564,0.8874172185430463,-0.0009051578762540604,1.0,-0.0007215055457116628,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F1|q0.995|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F1,0.995,f1_weighted,0,0.897947481463559,0.9893343533390478,0.7017551956176871,0.012977362874276564,0.8874172185430463,-0.0009051578762540604,1.0,-0.0007215055457116628,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.95|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.95,f1,0,0.8904506124267791,0.9665183000256832,0.6984442503025472,0.05795857709495453,0.904635761589404,-0.0009051578762540604,1.0,-0.0008919859977753811,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.95|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.95,f1_weighted,0,0.8904506124267791,0.9665183000256832,0.6984442503025472,0.05795857709495453,0.904635761589404,-0.0009051578762540604,1.0,-0.0008919859977753811,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.975|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.975,f1,0,0.8946176715540166,0.9793321756988503,0.700303732354336,0.03295622233152976,0.895364238410596,-0.0009051578762540604,1.0,-0.0008602564047183025,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.975|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.975,f1_weighted,0,0.8946176715540166,0.9793321756988503,0.700303732354336,0.03295622233152976,0.895364238410596,-0.0009051578762540604,1.0,-0.0008602564047183025,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.99|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.99,f1,0,0.8971172093226777,0.9868542296593057,0.7013952931505237,0.017958995719563376,0.8887417218543047,-0.0009051578762540604,1.0,-0.0007962123467869613,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.99|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.99,f1_weighted,0,0.8971172093226777,0.9868542296593057,0.7013952931505237,0.017958995719563376,0.8887417218543047,-0.0009051578762540604,1.0,-0.0007962123467869613,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.995|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.995,f1,0,0.897947481463559,0.9893343533390478,0.7017551956176871,0.012977362874276564,0.8874172185430463,-0.0009051578762540604,1.0,-0.0007215055457116628,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F2|q0.995|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F2,0.995,f1_weighted,0,0.897947481463559,0.9893343533390478,0.7017551956176871,0.012977362874276564,0.8874172185430463,-0.0009051578762540604,1.0,-0.0007215055457116628,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.95|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.95,f1,0,0.8904506124267791,0.9665183000256832,0.6984442503025472,0.05795857709495453,0.904635761589404,-0.0009051578762540604,1.0,-0.0008919859977753811,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.95|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.95,f1_weighted,0,0.8904506124267791,0.9665183000256832,0.6984442503025472,0.05795857709495453,0.904635761589404,-0.0009051578762540604,1.0,-0.0008919859977753811,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.975|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.975,f1,0,0.8946176715540166,0.9793321756988503,0.700303732354336,0.03295622233152976,0.895364238410596,-0.0009051578762540604,1.0,-0.0008602564047183025,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.975|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.975,f1_weighted,0,0.8946176715540166,0.9793321756988503,0.700303732354336,0.03295622233152976,0.895364238410596,-0.0009051578762540604,1.0,-0.0008602564047183025,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.99|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.99,f1,0,0.8971172093226777,0.9868542296593057,0.7013952931505237,0.017958995719563376,0.8887417218543047,-0.0009051578762540604,1.0,-0.0007962123467869613,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.99|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.99,f1_weighted,0,0.8971172093226777,0.9868542296593057,0.7013952931505237,0.017958995719563376,0.8887417218543047,-0.0009051578762540604,1.0,-0.0007962123467869613,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.995|f1,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.995,f1,0,0.897947481463559,0.9893343533390478,0.7017551956176871,0.012977362874276564,0.8874172185430463,-0.0009051578762540604,1.0,-0.0007215055457116628,0.1278312999929767,0.2819759999983944
ocsvm-g2.93e-05-nu1.3e-06|F3|q0.995|f1_weighted,ocsvm-g2.93e-05-nu1.3e-06,standard,ocsvm,2.93e-05,1.3e-06,10000,F3,0.995,f1_weighted,0,0.897947481463559,0.9893343533390478,0.7017551956176871,0.012977362874276564,0.8874172185430463,-0.0009051578762540604,1.0,-0.0007215055457116628,0.1278312999929767,0.2819759999983944
